sample	station	event_date	marine_biome	ocean_region	biogeo_province	depth	biomeplot	polar	complete	coral_station	Season	Season.moment	Month	Season.code	Season.moment.code	Depth.nominal	Depth.top.min	Depth.bottom.max	Marine.biome	Ocean.region	Biogeographical.province	pH	CO2	CO2.partial.pressure	CO2.fugacity	HCO3	CO3	Carbon.total	Alkalinity.total	Calcite.saturation.state	Aragonite.saturation.state	NO2	PO4	NO2NO3	Si	NO3	Temperature	Conductivity	Salinity	Density	Oxygen	ChlorophyllA	Ang.scat.coef.470nm	Opt.backscat.coef.470nm	Part.backscat.coef	Fluorescence	Opt.beam.att.coef.660nm	Part.beam.att.coef	PAR.PC	PAR.TO	Ice.free.period	Moon.phase.prop	Sunshine.duration	Iron.5m	Iron.5m.v2	Ammonium.5m	NO2.5m	NO3.5m	NPP.uqartakuvik	NPP.vgpm	Gradient.Surface.temp.SST.	Okubo.Weiss	Lyapunov	Residence.time	acCDOM	acCDOM.atsushi	sCDOM.atsushi	Depth.euph.zone	Depth.Mixed.Layer	Depth.chloro.max	Depth.max.Brunt.Väisälä	Depth.Max.O2	Depth.Min.O2	Depth.nitracline	Carbon.flux	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC.heterotrophs.cells.mL	FC.autotrophs.cells.mL	FC.bacteria.cells.mL	FC.picoeukaryotes.cells.mL	minimum.generation.time.h	OR	lat	long
TARA_022_DCM	TARA_022	2009-11-16	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	DCM	Westerlies	Non polar	no	no	autumn	middle	11	3	2	60	58	62	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	0.0087	0.0439	0.0623	0.003	0.0053	0.0017	0.1298	0.01065	0.2935	NA	NA	15.384667	46.941911	38.295667	28.429333	219.23575	0.082358	0.000214	0.001531	0.003227	1.845208	0.072689	0.044759	NA	0.014337	365	0	597	0.00138803782950466	NA	0.00179241799438993	0.0265012976403038	0.0633485972260435	NA	NA	0.24977	0.054261	0	0	0.0420051384717226	NA	NA	52.8791313171387	16	35	64	17	199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	39.5705	17.4101
TARA_023_SRF	TARA_023	2009-11-18	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	SRF	Westerlies	Non polar	yes	no	autumn	middle	11	3	2	5	3	7	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009125	0.012	0.040875	1.372375	NA	17.211742	48.792899	38.22805	27.9429	221.782083	0.103935	0.000196	0.001405	0.003095	1.465	0.106234	0.078304	NA	10.129158	365	0.03	582	0.00138787750620395	NA	0.00143125304020941	0.0270646174127857	0.0774714822570483	NA	468.419	1.6157	-0.354776	0.078584	3.583333	0.0183994974941015	NA	NA	60.7361145019531	16	58	3	37	115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	42.1519	17.7429
TARA_023_DCM	TARA_023	2009-11-18	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	DCM	Westerlies	Non polar	yes	no	autumn	middle	11	3	2	50	48	52	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013	0.012	0.05	1.0505	NA	15.454558	47.157195	38.42905	28.51615	225.850667	0.146999	0.00015	0.001091	0.002787	1.725	0.069951	0.042021	NA	0.093238	365	0.03	582	0.00138787750620395	NA	0.00143125304020941	0.0270646174127857	0.0774714822570483	NA	468.419	1.6488	-0.354776	0.078584	3.583333	NA	NA	NA	NA	17	41	45	35	194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	42.1519	17.7429
TARA_024_SRF	TARA_024	2009-11-21	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	SRF	Westerlies	Non polar	no	no	autumn	middle	11	3	2	5	3	7	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.478025	50.027647	38.100813	27.52235	217.327125	0.105937	0.000271	0.001873	0.003557	1.465	0.142909	0.128302	NA	7.225049	365	0.2	575	0.00138782457603763	NA	0.00150308499966438	0.0240268732110659	0.0710941844930251	NA	NA	0.52321	NA	0	1.25	0.0566588025540113	NA	NA	48.5742969512939	12	36	47	31	178	NA	0.835811888888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	42.4552	17.9348
TARA_025_SRF	TARA_025	2009-11-23	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	SRF	Westerlies	Non polar	yes	no	autumn	late	11	3	3	5	3	7	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	8.136645	11.461316	344.759164	343.58112	NA	NA	NA	NA	NA	NA	0.00425	0.00525	0.03525	1.0505	NA	18.319192	49.946974	38.185333	27.633617	217.809833	0.104797	0.000103	0.000711	0.002397	1.465	0.086187	0.07158	NA	4.662947	365	0.37	587	0.00138795212842524	NA	0.0023266482554997	0.0286965935180585	0.0486669912934303	NA	420.545	2.0091	0.369749	0	0	0.0338688474148512	NA	NA	64.5722255706787	30	54	41	37	174	NA	0.0732848888888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	39.2143	19.406
TARA_025_DCM	TARA_025	2009-11-23	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	DCM	Westerlies	Non polar	yes	no	autumn	late	11	3	3	50	48	52	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1055	NA	0.3595	1.354	NA	15.181967	46.930593	38.489083	28.626442	229.908917	0.134028	8.2e-05	0.000561	0.00226	1.845	0.059185	0.044578	NA	0.04793	365	0.37	587	0.00138795212842524	NA	0.0023266482554997	0.0286965935180585	0.0486669912934303	NA	420.545	2.035	0.369749	0	0	0.0344400592148304	NA	NA	61.9281349182129	31	47	44	39	785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	39.2143	19.406
TARA_026_SRF	TARA_026	2009-11-24	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	SRF	Westerlies	Non polar	no	no	autumn	late	11	3	3	5	3	7	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	8.12601	11.585393	355.128574	353.92475	NA	NA	NA	NA	NA	NA	0.0075	0.0095	0.0225	1.02675	NA	19.1055	51.008987	38.360675	27.564912	213.708375	0.123858	0.000137	0.000944	0.00263	1.3825	0.086391	0.071784	NA	10.986017	365	0.46	590	0.00138795862828071	NA	0.00274138831688712	0.03007304482162	0.0370823281506697	NA	NA	0.47995	NA	0	0	0.0302139315754175	NA	NA	62.7586326599121	48	55	63	60	203	NA	0.230939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	38.3966	20.2003
TARA_030_DCM	TARA_030	2009-12-15	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	DCM	Westerlies	Non polar	no	no	autumn	late	12	3	3	70	66	75	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	0	0.0227	0.00395	0.00045	0	3e-04	0.005	0	NA	0.6655	0.078824	18.61621	51.524822	39.23456	28.36135	218.75115	0.091071	6.2e-05	0.000624	0.002319	1.34975	0.052771	0.044058	NA	0.152948	365	0.01	595	0.00138815717461209	NA	0.00327023347684493	0.034886073321104	0.0541556868702173	NA	291.834	0.28082	-0.309549	0.097233	2.777778	0.0118018966168165	NA	NA	89.9405860900879	52	64	67	61	129	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	33.9175	32.8787
TARA_030_SRF	TARA_030	2009-12-15	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	SRF	Westerlies	Non polar	no	no	autumn	late	12	3	3	5	3	7	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	NA	NA	NA	NA	0	0.0106	0.005	0	0	0	0.00125	0.00025	0.0455	0.816	0.188705	20.4425	53.76312	39.42311	28.0195	207.61355	0.067706	7.8e-05	0.000739	0.002431	1.1765	0.063014	0.0543	NA	14.994186	365	0.01	595	0.00138815717461209	NA	0.00327023347684493	0.034886073321104	0.0541556868702173	NA	288.505	0.24369	-0.309549	0.097233	2.777778	0.0125611023977399	NA	NA	94.138313293457	50	73	59	55	151	193	0.215912777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	33.9175	32.8787
TARA_031_SRF	TARA_031	2010-01-09	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	SRF	Coastal	Non polar	no	no	winter	early	1	4	1	5	3	7	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	8.086712	10.150114	367.833816	366.675701	0	0.0044	0.00475	0	0	8e-04	0.00925	0.01225	0.036	0.8825	0	25.0281	59.715263	39.96035	27.086225	189.91675	0.112855	9.5e-05	0.000808	0.002498	1.054375	0.056839	0.04654	NA	20.419911	365	0.29	632	0.00138711252172167	NA	0.0112219053941468	0.0407715911666552	0.284178823232651	NA	338.461	0.6748	0.162621	0.028165	1.194444	0.0144931212998927	NA	NA	82.8306655883789	53	85	87	14	517	139	0.0621203333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	27.145	34.8067
TARA_032_SRF	TARA_032	2010-01-11	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	SRF	Coastal	Non polar	yes	no	winter	early	1	4	1	5	3	7	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	7.845202	19.33961	717.154657	714.923146	0	0.00405	0.00435	0	0	0.00075	0.01075	0.00875	0	0.8775	0.279747	25.811708	60.383532	39.7709	26.698217	188.341917	0.085486	0.000114	0.000851	0.002539	1.11375	0.053638	0.045014	NA	21.787103	365	0.13	649	0.00138778716791421	NA	0.0201475468153755	0.0104960818619778	0.00528440969840934	NA	330.698	0.14872	-0.014886	NA	0	0.0154345519840717	NA	NA	80.2985496520996	104	78	170	13	216	208	0.112684444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	23.3633	37.2183
TARA_032_DCM	TARA_032	2010-01-11	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	DCM	Coastal	Non polar	yes	no	winter	early	1	4	1	80	78	82	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	NA	NA	NA	NA	0.0102	0.0427	0.0082	0.0061	0.0103	0.0016	0.01	0.025	NA	0.85	0.47262	26.12925	61.353928	40.187042	26.917092	181.501	0.1566	0.000126	0.000934	0.002626	1.2725	0.060484	0.051861	NA	0.073201	365	0.13	648	0.00138778716791421	NA	0.0201475468153755	0.0104960818619778	0.00528440969840934	NA	328.502	0.40845	-0.014886	NA	0	0.0151767428033054	NA	NA	79.9248962402344	96	76	191	14	202	204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	23.3633	37.2183
TARA_033_SRF	TARA_033	2010-01-13	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	SRF	Coastal	Non polar	no	no	winter	early	1	4	1	5	3	7	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	7.80708	20.838036	794.898869	792.464886	0	0.00775	0.007	0.0019	0.00305	0.0016	0.003	0.04575	0.006	1.12025	0.253501	27.3097	61.002062	38.9435	25.59125	183.589125	0.150568	0.000114	0.000851	0.002533	1.2825	0.085863	0.07724	NA	14.642101	365	0.03	655	0.00138779064097131	NA	0.0194904902018607	0.00687763312210639	0.00685935118235648	NA	466.189	0.27335	0.450777	0	0	0.0274104615673423	NA	NA	62.6040382385254	56	30	77	45	153	153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	21.9467	38.2517
TARA_033_DCM	TARA_033	2010-01-13	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	DCM	Coastal	Non polar	no	no	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9467	38.2517
TARA_034_DCM	TARA_034	2010-01-20	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	DCM	Coastal	Non polar	yes	no	winter	early	1	4	1	60	58	62	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	NA	NA	NA	NA	0	0.0471	0.0312	0.0052	0.012	0.0013	0.269	0.0885	0.635	1.3525	0	27.558763	61.240679	38.895025	25.47435	175.509	0.14795	7.5e-05	0.000569	0.00225	1.42	0.046166	0.037942	NA	0.011577	365	0.22	672	0.00138775453281899	NA	0.0152658259806534	0.00406633915069203	0.00469377796010425	NA	421.174	0.59652	0.007657	0	9.972222	NA	NA	NA	NA	63	22	81	13	244	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	18.3967	39.875
TARA_034_SRF	TARA_034	2010-01-20	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	SRF	Coastal	Non polar	yes	no	winter	early	1	4	1	5	3	7	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	NA	NA	NA	NA	0.0108	0.0311	0.0332	0.0037	0.0076	0.0018	0.011	0.144	0.029	2.6405	0	27.635025	60.95672	38.64	25.2559	183.84625	0.137257	0.000117	0.000851	0.00253	1.35125	0.068212	0.059988	NA	2.864579	365	0.22	672	0.00138775453281899	NA	0.0152658259806534	0.00406633915069203	0.00469377796010425	NA	421.174	0.60482	0.007657	0	9.972222	NA	NA	NA	NA	64	60	75	28	201	147	0.956369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RS	18.3967	39.875
TARA_036_DCM	TARA_036	2010-03-12	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	DCM	Coastal	Non polar	yes	no	winter	late	3	4	3	20	18	22	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	NA	NA	NA	NA	0.00705	0.02395	0.03175	0.0068	0.00365	0.0029	0.277	0.431	1.115	1.4395	1.705211	25.051687	55.179869	36.522781	24.47685	201.599167	0.28292	0.000282	0.00191	0.003571	1.736875	0.161699	0.154816	NA	1.503932	365	0.1	717	0.00138773602278282	0.001387736023	0.0289020451406638	0.00623557770935198	0.0026747470404492	NA	1455.03	0.17817	-0.03061	0.074837	0	0.0917616598308086	NA	NA	37.179084777832	17	25	3	13	184	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	20.8023	63.5028
TARA_036_SRF	TARA_036	2010-03-12	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	SRF	Coastal	Non polar	yes	no	winter	late	3	4	3	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	8.054263	10.95961	397.011643	395.772094	0.00225	0.01325	0.0169	0.00285	0.00045	0.0022	0.0455	0.3575	0.1415	1.143	1.545287	25.681369	55.862371	36.525962	24.284594	209.807083	0.205491	0.000299	0.00203	0.003691	1.374375	0.17013	0.163247	NA	17.265706	365	0.1	717	0.00138773602278282	0.001387736023	0.0289020451406638	0.00623557770935198	0.0026747470404492	NA	1455.03	0.17053	-0.03061	0.074837	0	0.0902624428272247	NA	NA	37.7937622070312	18	21	24	13	596	NA	11.5274440555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	20.8023	63.5028
TARA_038_SRF	TARA_038	2010-03-15	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	yes	no	winter	late	3	4	3	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.01315	0.00775	0.00375	9e-04	0.00115	0.107	0.337	0.4195	1.278	0.632675	26.313595	56.702698	36.618044	24.148331	187.7395	0.113641	0.000198	0.001391	0.003053	1.331	0.09532	0.092547	NA	23.003181	365	0	721	0.00138772641851877	0.001387726419	0.0300325981030862	0.00427776932095488	0.00113878479896812	NA	851.496	0.27134	0.005785	0.069484	0	0.039146538823843	NA	NA	49.8574523925781	15	25	3	13	293	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	19.0085	64.5807
TARA_038_DCM	TARA_038	2010-03-15	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	DCM	Trades	Non polar	yes	no	winter	late	3	4	3	25	23	27	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0.0068	0.0589	0.0262	0.0135	0.0056	0.0035	0.7	0.417	1.858	1.625	0.672791	25.607735	55.851031	36.549506	24.3126	189.0233	0.185922	0.00029	0.002011	0.003672	1.61475	0.116339	0.113566	NA	1.879871	365	0	721	0.00138772641851877	0.001387726419	0.0300325981030862	0.00427776932095488	0.00113878479896812	NA	847.091	0.19821	0.005785	0.069484	0	0.039146538823843	NA	NA	49.8574523925781	45	23	162	53	289	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	19.0085	64.5807
TARA_039_SRF	TARA_039	2010-03-18	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	winter	late	3	4	3	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.0034	0.0035	0	0	3e-04	0.0065	0.2335	0.0425	1.515	0	27.089113	57.099474	36.310588	23.677262	193.065313	0.115273	0.000138	0.000986	0.002645	1.188594	0.098268	0.094603	NA	26.627413	365	0.07	724	0.00138772013209139	0.001387720132	0.0255101999888817	0.00472864528031399	0.00332351315349418	NA	533.091	0.38108	0.403157	NA	2.25	0.0366641525179148	NA	NA	52.5978164672852	28	24	34	14	689	109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	18.5537	66.5058
TARA_039_DCM	TARA_039	2010-03-18	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	DCM	Trades	Non polar	yes	no	winter	late	3	4	3	25	23	27	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.00925	0.00545	0.00115	0.00095	0.00095	0.011	0.2465	0.0675	1.2415	0	26.692435	56.781133	36.40162	23.87718	187.47615	0.196803	0.000164	0.001161	0.002821	1.43775	0.109235	0.105347	NA	4.100441	365	0.07	724	0.00138772013209139	0.001387720132	0.0255101999888817	0.00472864528031399	0.00332351315349418	NA	533.091	0.28957	0.403157	NA	2.25	0.0309248622506857	NA	NA	55.2857131958008	26	41	3	13	480	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	18.5537	66.5058
TARA_040_SRF	TARA_040	2010-03-22	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	spring	early	3	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.0015	0.0011	0	0	0	0.007	0.27	0.026	1.792	0	27.584135	57.520651	36.22668	23.453275	192.986	0.131603	0.000139	0.001048	0.002706	1.15425	0.089287	0.081761	NA	28.977553	365	0.4	728	0.00138771931718414	0.001387719317	0.0214854997272293	0.00378922563201437	0.0049088184023276	NA	NA	0.29196	0.043242	0.086921	0	0.039487823843956	NA	NA	59.4195728302002	27	44	23	33	643	NA	2.72466688888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	17.4803	67.9841
TARA_041_SRF	TARA_041	2010-03-30	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	yes	no	spring	early	3	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.00075	0.001	0	0	0	0.007	0.1565	0.057	1.3865	0	29.151544	58.978093	36.0499	22.799819	187.306625	0.092377	9e-05	0.000612	0.002269	0.965625	0.039295	0.03482	NA	34.540752	365	1	735	0.00138769942956666	0.00138769943	0.0202778459837039	0.00404723803512752	0.0046988741766351	NA	312.006	0.25556	-0.412443	0.026178	19.027778	0.0158130894415081	NA	NA	87.8053894042969	25	66	79	24	450	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	14.5536	70.0128
TARA_041_DCM	TARA_041	2010-03-30	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	DCM	Trades	Non polar	yes	no	spring	early	3	1	1	60	58	62	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0.00665	0.0249	0.01485	0.002	0.0043	0.00035	0.2375	0.846	7.847	3.5765	0	27.374181	57.705	36.503531	23.734719	164.440063	0.166581	9.7e-05	0.000662	0.002323	1.377813	0.050965	0.046491	NA	0.606707	365	1	735	0.00138769942956666	0.00138769943	0.0202778459837039	0.00404723803512752	0.0046988741766351	NA	312.006	0.22011	-0.412443	0.026178	19.027778	0.0145608838647604	NA	NA	92.4987030029297	25	57	29	33	404	67	2.95167288888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	14.5536	70.0128
TARA_042_DCM	TARA_042	2010-04-04	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	DCM	Trades	Non polar	yes	no	spring	early	4	1	1	80	78	82	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0.0024	0.01365	0.0036	0.00295	0.0024	4e-04	0.152	0.2505	0.741	2.7335	0	27.9561	56.296954	35.044342	22.474092	137.998083	0.228999	9.1e-05	0.000664	0.002313	1.42	0.045335	0.053816	NA	NA	365	0.68	731	0.0013876977803496	NA	0.0158915508848925	0.0108710421870152	0.00495265839466204	NA	210.7695	0.033777	0.15868	NA	8	0.00976583920419216	NA	NA	83.7552261352539	32	70	105	36	176	84	0.199943666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	5.9541	73.9461
TARA_042_SRF	TARA_042	2010-04-04	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	yes	no	spring	early	4	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.00085	0.00085	0	0	0	0.001	0.0765	0.022	2.171	0	30.12785	57.855209	34.56775	21.358942	188.79575	0.080016	6.8e-05	0.000506	0.002151	0.966875	0.02689	0.035372	NA	NA	365	0.68	731	0.0013876977803496	NA	0.0158915508848925	0.0108710421870152	0.00495265839466204	NA	210.7695	0.034594	0.15868	NA	8	0.00956541113555431	NA	NA	83.7552261352539	41	75	102	44	184	85	0.199943666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	5.9541	73.9461
TARA_043_SRF	TARA_043	2010-04-05	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	spring	early	4	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.00585	0.01135	0.00055	0.0027	0.00035	0.004	0.0705	0.0265	1.8285	0	29.938975	57.598578	34.493275	21.37115	190.26525	0.186844	0.000215	0.001545	0.003189	1.0525	0.133695	0.143255	NA	NA	365	0.59	731	0.00138768317022671	NA	0.0151700967301925	0.0104514358875652	0.00528446631506085	NA	NA	0.51851	0.146439	0.118141	2	0.0547066275030375	NA	NA	44.2590141296387	39	43	43	13	49	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	4.6595	73.4888
