sample_id_pangaea	sample_material	event_date	event_latitude	event_longitude	depth_nominal	marine_biome	ocean_region	biogeo_province	station	depth	size_fraction	lower_size_fraction	upper_size_fraction	depthplot	sizeplot	station_plot	biomeplot	polar	abs_lat	uniq	complete	coral_station
TARA_N000000255	TARA_045_SRF_0.8-5	2010-04-13T03:21	0.0033	71.6428	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	045	SRF	0.8-5	0.8	5	SRF	piconano	045 SRF	Trades	Non polar	0.0033	yes	yes	no
TARA_N000000257	TARA_045_SRF_5-20	2010-04-13T03:21	0.0033	71.6428	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	045	SRF	5-20	5	20	SRF	nano	045 SRF	Trades	Non polar	0.0033	yes	yes	no
TARA_N000000259	TARA_045_SRF_20-180	2010-04-13T02:46	0.0023	71.6311	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	045	SRF	20-180	20	180	SRF	micro	045 SRF	Trades	Non polar	0.0023	yes	yes	no
TARA_N000000261	TARA_045_SRF_180-2000	2010-04-13T11:15	0.2153	71.8436	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	045	SRF	180-2000	180	2000	SRF	meso	045 SRF	Trades	Non polar	0.2153	yes	yes	no
TARA_N000000267	TARA_046_SRF_0.8-5	2010-04-15T02:01	-0.6625	73.161	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	046	SRF	0.8-5	0.8	5	SRF	piconano	046 SRF	Trades	Non polar	0.6625	yes	no	no
TARA_N000000268	TARA_046_SRF_5-20	2010-04-15T02:01	-0.6625	73.161	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	046	SRF	5-20	5	20	SRF	nano	046 SRF	Trades	Non polar	0.6625	yes	no	no
TARA_N000000269	TARA_046_SRF_20-180	2010-04-15T02:15	-0.6625	73.1611	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	046	SRF	20-180	20	180	SRF	micro	046 SRF	Trades	Non polar	0.6625	yes	no	no
TARA_N000000270	TARA_046_SRF_180-2000	2010-04-15T06:04	-0.6623	73.1629	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	046	SRF	180-2000	180	2000	SRF	meso	046 SRF	Trades	Non polar	0.6623	yes	no	no
TARA_N000000278	TARA_047_SRF_0.8-20	2010-04-16T04:42	-2.0465	72.1568	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	047	SRF	0.8-20	0.8	20	SRF	piconano	047 SRF	Trades	Non polar	2.0465	yes	no	no
TARA_N000000282	TARA_047_SRF_20-180	2010-04-16T04:43	-2.0461	72.1573	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	047	SRF	20-180	20	180	SRF	micro	047 SRF	Trades	Non polar	2.0461	yes	no	no
TARA_N000000284	TARA_047_SRF_180-2000	2010-04-16T05:04	-2.0409	72.1645	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	047	SRF	180-2000	180	2000	SRF	meso	047 SRF	Trades	Non polar	2.0409	yes	no	no
TARA_N000000292	TARA_043_SRF_0.8-5	2010-04-05T10:02	4.6599	73.4856	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	043	SRF	0.8-5	0.8	5	SRF	piconano	043 SRF	Trades	Non polar	4.6599	yes	no	no
TARA_N000000293	TARA_043_SRF_5-20	2010-04-05T10:02	4.6599	73.4856	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	043	SRF	5-20	5	20	SRF	nano	043 SRF	Trades	Non polar	4.6599	yes	no	no
TARA_N000000295	TARA_043_SRF_20-180	2010-04-05T09:57	4.66	73.4856	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	043	SRF	20-180	20	180	SRF	micro	043 SRF	Trades	Non polar	4.66	yes	no	no
TARA_N000000297	TARA_043_SRF_180-2000	2010-04-05T13:15	4.6595	73.4888	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	043	SRF	180-2000	180	2000	SRF	meso	043 SRF	Trades	Non polar	4.6595	yes	no	no
TARA_N000000303	TARA_037_MES_0.8-5	2010-03-12T17:08:47	20.8457	63.5851	600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	037	MES	0.8-5	0.8	5	MES	piconano	037 MES	Coastal	Non polar	20.8457	no	no	no
TARA_N000000304	TARA_037_MES_5-20	2010-03-12T17:08:47	20.8457	63.5851	600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	037	MES	5-20	5	20	MES	nano	037 MES	Coastal	Non polar	20.8457	yes	no	no
TARA_N000000305	TARA_037_MES_20-180	2010-03-12T17:08:47	20.8457	63.5851	600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	037	MES	20-180	20	180	MES	micro	037 MES	Coastal	Non polar	20.8457	yes	no	no
TARA_N000000308	TARA_036_DCM_5-20	2010-03-12T12:23	20.8222	63.5133	17	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	5-20	5	20	MIX/DCM	nano	036 MIX/DCM	Coastal	Non polar	20.8222	yes	yes	no
TARA_N000000311	TARA_036_SRF_20-180	2010-03-12T06:06	20.8183	63.5047	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	SRF	20-180	20	180	SRF	micro	036 SRF	Coastal	Non polar	20.8183	yes	yes	no
TARA_N000000312	TARA_036_DCM_20-180	2010-03-12T11:05	20.8116	63.5128	20	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	20-180	20	180	MIX/DCM	micro	036 MIX/DCM	Coastal	Non polar	20.8116	yes	yes	no
TARA_N000000313	TARA_036_SRF_180-2000	2010-03-12T10:24	20.8215	63.512	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	SRF	180-2000	180	2000	SRF	meso	036 SRF	Coastal	Non polar	20.8215	yes	yes	no
TARA_N000000314	TARA_036_DCM_180-2000	2010-03-12T11:20	20.807	63.513	20	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	180-2000	180	2000	MIX/DCM	meso	036 MIX/DCM	Coastal	Non polar	20.807	yes	yes	no
TARA_N000000316	TARA_036_SRF_0.8-5	2010-03-12T06:06	20.8183	63.5047	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	SRF	0.8-5	0.8	5	SRF	piconano	036 SRF	Coastal	Non polar	20.8183	yes	yes	no
TARA_N000000317	TARA_036_DCM_0.8-5	2010-03-12T12:23	20.8222	63.5133	17	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	0.8-5	0.8	5	MIX/DCM	piconano	036 MIX/DCM	Coastal	Non polar	20.8222	yes	yes	no
TARA_N000000318	TARA_036_SRF_5-20	2010-03-12T06:06	20.8183	63.5047	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	SRF	5-20	5	20	SRF	nano	036 SRF	Coastal	Non polar	20.8183	yes	yes	no
TARA_N000000319	TARA_036_DCM_5-20	2010-03-12T12:23	20.8222	63.5133	17	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	5-20	5	20	MIX/DCM	nano	036 MIX/DCM	Coastal	Non polar	20.8222	no	no	no
TARA_N000000320	TARA_034_DCM_180-2000	2010-01-20T14:15	18.4917	39.8583	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	180-2000	180	2000	MIX/DCM	meso	034 MIX/DCM	Coastal	Non polar	18.4917	yes	yes	no
TARA_N000000321	TARA_034_DCM_20-180	2010-01-20T10:40	18.4183	39.865	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	20-180	20	180	MIX/DCM	micro	034 MIX/DCM	Coastal	Non polar	18.4183	yes	yes	no
TARA_N000000322	TARA_034_DCM_5-20	2010-01-20T11:50	18.4417	39.8567	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	5-20	5	20	MIX/DCM	nano	034 MIX/DCM	Coastal	Non polar	18.4417	yes	yes	no
TARA_N000000323	TARA_034_DCM_0.8-5	2010-01-20T11:50	18.4417	39.8567	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	0.8-5	0.8	5	MIX/DCM	piconano	034 MIX/DCM	Coastal	Non polar	18.4417	yes	yes	no
TARA_N000000324	TARA_034_SRF_180-2000	2010-01-20T08:01	18.4	39.86	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	180-2000	180	2000	SRF	meso	034 SRF	Coastal	Non polar	18.4	yes	yes	no
TARA_N000000325	TARA_034_SRF_20-180	2010-01-20T04:45	18.3967	39.8767	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	20-180	20	180	SRF	micro	034 SRF	Coastal	Non polar	18.3967	yes	yes	no
TARA_N000000326	TARA_034_SRF_5-20	2010-01-20T04:27	18.3967	39.875	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	5-20	5	20	SRF	nano	034 SRF	Coastal	Non polar	18.3967	yes	yes	no
TARA_N000000327	TARA_034_SRF_0.8-5	2010-01-20T11:50	18.4417	39.8567	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	0.8-5	0.8	5	SRF	piconano	034 SRF	Coastal	Non polar	18.4417	yes	yes	no
TARA_N000000330	TARA_034_DCM_5-20	2010-01-20T11:50	18.4417	39.8567	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	5-20	5	20	MIX/DCM	nano	034 MIX/DCM	Coastal	Non polar	18.4417	no	no	no
TARA_N000000332	TARA_034_SRF_180-2000	2010-01-20T08:01	18.4	39.86	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	180-2000	180	2000	SRF	meso	034 SRF	Coastal	Non polar	18.4	no	no	no
TARA_N000000334	TARA_034_SRF_5-20	2010-01-20T04:27	18.3967	39.875	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	5-20	5	20	SRF	nano	034 SRF	Coastal	Non polar	18.3967	no	no	no
TARA_N000000366	TARA_053_SRF_0.8-5	2010-05-25T05:27	-13.0833	46.971	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	053	SRF	0.8-5	0.8	5	SRF	piconano	053 SRF	Coastal	Non polar	13.0833	yes	no	no
TARA_N000000367	TARA_053_SRF_5-20	2010-05-25T08:20	-13.0655	46.9692	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	053	SRF	5-20	5	20	SRF	nano	053 SRF	Coastal	Non polar	13.0655	yes	no	no
TARA_N000000371	TARA_053_SRF_20-180	2010-05-25T05:50	-13.0781	46.9706	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	053	SRF	20-180	20	180	SRF	micro	053 SRF	Coastal	Non polar	13.0781	yes	no	no
TARA_N000000375	TARA_054_SRF_20-180	2010-05-25T10:55	-12.807	45.2248	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	054	SRF	20-180	20	180	SRF	micro	054 SRF	Coastal	Non polar	12.807	yes	no	no
TARA_N000000379	TARA_053_SRF_180-2000	2010-05-25T08:54	-13.0619	46.9692	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	053	SRF	180-2000	180	2000	SRF	meso	053 SRF	Coastal	Non polar	13.0619	yes	no	no
TARA_N000000383	TARA_054_SRF_180-2000	2010-05-26T13:46	-12.8071	45.2249	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	054	SRF	180-2000	180	2000	SRF	meso	054 SRF	Coastal	Non polar	12.8071	yes	no	no
TARA_N000000393	TARA_058_SRF_0.8-5	2010-06-29T04:12	-17.5869	42.1893	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	0.8-5	0.8	5	SRF	piconano	058 SRF	Coastal	Non polar	17.5869	yes	no	no
TARA_N000000409	TARA_058_SRF_180-2000	2010-06-29T04:38	-17.5705	42.2769	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	180-2000	180	2000	SRF	meso	058 SRF	Coastal	Non polar	17.5705	yes	no	no
TARA_N000000419	TARA_058_DCM_0.8-5	2010-06-29T15:00	-17.2855	42.2866	66	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	DCM	0.8-5	0.8	5	MIX/DCM	piconano	058 MIX/DCM	Coastal	Non polar	17.2855	yes	yes	no
TARA_N000000423	TARA_058_DCM_5-20	2010-06-29T15:00	-17.2855	42.2866	66	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	DCM	5-20	5	20	MIX/DCM	nano	058 MIX/DCM	Coastal	Non polar	17.2855	yes	yes	no
TARA_N000000425	TARA_058_SRF_20-180	2010-06-29T06:03	-17.5263	42.2073	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	20-180	20	180	SRF	micro	058 SRF	Coastal	Non polar	17.5263	yes	no	no
TARA_N000000429	TARA_058_DCM_20-180	2010-06-29T13:44	-17.3066	42.2853	70	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	DCM	20-180	20	180	MIX/DCM	micro	058 MIX/DCM	Coastal	Non polar	17.3066	yes	yes	no
TARA_N000000433	TARA_058_DCM_180-2000	2010-06-29T12:35	-17.3401	42.2821	70	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	DCM	180-2000	180	2000	MIX/DCM	meso	058 MIX/DCM	Coastal	Non polar	17.3401	yes	yes	no
TARA_N000000437	TARA_058_SRF_180-2000	2010-06-29T04:38	-17.5705	42.2769	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	180-2000	180	2000	SRF	meso	058 SRF	Coastal	Non polar	17.5705	no	no	no
TARA_N000000442	TARA_058_SRF_5-20	2010-06-29T07:17	-17.4962	42.2173	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	5-20	5	20	SRF	nano	058 SRF	Coastal	Non polar	17.4962	yes	no	no
TARA_N000000455	TARA_057_SRF_0.8-5	2010-06-27T12:05	-17.0248	42.7401	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	057	SRF	0.8-5	0.8	5	SRF	piconano	057 SRF	Coastal	Non polar	17.0248	yes	no	yes
TARA_N000000457	TARA_057_SRF_5-20	2010-06-27T12:05	-17.0248	42.7401	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	057	SRF	5-20	5	20	SRF	nano	057 SRF	Coastal	Non polar	17.0248	yes	no	yes
TARA_N000000459	TARA_057_SRF_20-180	2010-06-27T14:16	-17.0244	42.7415	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	057	SRF	20-180	20	180	SRF	micro	057 SRF	Coastal	Non polar	17.0244	yes	no	yes
TARA_N000000469	TARA_058_SRF_0.8-5	2010-06-29T04:12	-17.5869	42.1893	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	SRF	0.8-5	0.8	5	SRF	piconano	058 SRF	Coastal	Non polar	17.5869	no	no	no
TARA_N000000475	TARA_062_SRF_20-180	2010-07-03T08:34	-22.3369	40.0193	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	20-180	20	180	SRF	micro	062 SRF	Coastal	Non polar	22.3369	yes	yes	yes
TARA_N000000483	TARA_062_SRF_0.8-5	2010-07-03T08:09	-22.3368	40.3412	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	0.8-5	0.8	5	SRF	piconano	062 SRF	Coastal	Non polar	22.3368	yes	yes	yes
TARA_N000000485	TARA_062_SRF_5-20	2010-07-03T08:09	-22.3368	40.3412	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	5-20	5	20	SRF	nano	062 SRF	Coastal	Non polar	22.3368	yes	yes	yes
TARA_N000000487	TARA_062_SRF_20-180	2010-07-03T08:34	-22.3369	40.0193	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	20-180	20	180	SRF	micro	062 SRF	Coastal	Non polar	22.3369	no	no	yes
TARA_N000000491	TARA_062_SRF_180-2000	2010-07-03T08:02	-22.3369	40.3412	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	180-2000	180	2000	SRF	meso	062 SRF	Coastal	Non polar	22.3369	yes	yes	yes
TARA_N000000497	TARA_064_SRF_0.8-5	2010-07-07T04:48	-29.5019	37.9889	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	0.8-5	0.8	5	SRF	piconano	064 SRF	Coastal	Non polar	29.5019	yes	yes	no
TARA_N000000499	TARA_064_DCM_0.8-5	2010-07-08T06:21	-29.5333	37.9117	65	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	0.8-5	0.8	5	MIX/DCM	piconano	064 MIX/DCM	Coastal	Non polar	29.5333	yes	yes	no
TARA_N000000513	TARA_064_SRF_180-2000	2010-07-07T05:17	-29.5018	37.9887	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	180-2000	180	2000	SRF	meso	064 SRF	Coastal	Non polar	29.5018	yes	yes	no
TARA_N000000517	TARA_064_DCM_180-2000	2010-07-07T10:49	-29.5015	37.9946	65	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	180-2000	180	2000	MIX/DCM	meso	064 MIX/DCM	Coastal	Non polar	29.5015	yes	yes	no
TARA_N000000522	TARA_064_SRF_0.8-5	2010-07-07T04:48	-29.5019	37.9889	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	0.8-5	0.8	5	SRF	piconano	064 SRF	Coastal	Non polar	29.5019	no	no	no
TARA_N000000524	TARA_064_DCM_0.8-5	2010-07-08T06:21	-29.5333	37.9117	65	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	0.8-5	0.8	5	MIX/DCM	piconano	064 MIX/DCM	Coastal	Non polar	29.5333	no	no	no
TARA_N000000526	TARA_064_SRF_20-180	2010-07-07T07:53	-29.4985	37.9926	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	20-180	20	180	SRF	micro	064 SRF	Coastal	Non polar	29.4985	yes	yes	no
TARA_N000000527	TARA_064_SRF_20-180	2010-07-07T07:53	-29.4985	37.9926	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	20-180	20	180	SRF	micro	064 SRF	Coastal	Non polar	29.4985	no	no	no
TARA_N000000532	TARA_064_DCM_5-20	2010-07-08T06:21	-29.5333	37.9117	65	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	5-20	5	20	MIX/DCM	nano	064 MIX/DCM	Coastal	Non polar	29.5333	yes	yes	no
TARA_N000000535	TARA_064_DCM_20-180	2010-07-07T08:15	-29.4964	37.9974	60	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	20-180	20	180	MIX/DCM	micro	064 MIX/DCM	Coastal	Non polar	29.4964	yes	yes	no
TARA_N000000539	TARA_064_SRF_180-2000	2010-07-07T05:17	-29.5018	37.9887	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	180-2000	180	2000	SRF	meso	064 SRF	Coastal	Non polar	29.5018	no	no	no
TARA_N000000544	TARA_054_SRF_0.8-5	2010-05-26T10:15	-12.807	45.2247	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	054	SRF	0.8-5	0.8	5	SRF	piconano	054 SRF	Coastal	Non polar	12.807	yes	no	no
TARA_N000000552	TARA_053_SRF_180-2000	2010-05-25T08:54	-13.0619	46.9692	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	053	SRF	180-2000	180	2000	SRF	meso	053 SRF	Coastal	Non polar	13.0619	no	no	no
TARA_N000000562	TARA_054_SRF_5-20	2010-05-26T10:15	-12.807	45.2247	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	054	SRF	5-20	5	20	SRF	nano	054 SRF	Coastal	Non polar	12.807	yes	no	no
TARA_N000000570	TARA_052_SRF_5-20	2010-05-17T05:45	-16.9616	53.9541	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	SRF	5-20	5	20	SRF	nano	052 SRF	Trades	Non polar	16.9616	yes	no	no
TARA_N000000581	TARA_052_SRF_180-2000	2010-05-17T04:10	-16.9567	53.9809	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	SRF	180-2000	180	2000	SRF	meso	052 SRF	Trades	Non polar	16.9567	yes	no	no
TARA_N000000585	TARA_052_DCM_180-2000	2010-05-17T10:05	-16.9538	54.0043	75	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	DCM	180-2000	180	2000	MIX/DCM	meso	052 MIX/DCM	Trades	Non polar	16.9538	yes	yes	no
TARA_N000000589	TARA_052_SRF_20-180	2010-05-17T06:48	-16.9672	53.9337	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	SRF	20-180	20	180	SRF	micro	052 SRF	Trades	Non polar	16.9672	yes	no	no
TARA_N000000593	TARA_052_DCM_20-180	2010-05-17T10:50	-16.953	53.9825	70	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	DCM	20-180	20	180	MIX/DCM	micro	052 MIX/DCM	Trades	Non polar	16.953	yes	yes	no
TARA_N000000596	TARA_052_DCM_5-20	2010-05-17T11:42	-16.9534	53.9601	75	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	DCM	5-20	5	20	MIX/DCM	nano	052 MIX/DCM	Trades	Non polar	16.9534	yes	yes	no
TARA_N000000598	TARA_052_SRF_0.8-5	2010-05-17T04:10	-16.957	53.9801	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	SRF	0.8-5	0.8	5	SRF	piconano	052 SRF	Trades	Non polar	16.957	yes	no	no
TARA_N000000600	TARA_052_DCM_0.8-5	2010-05-17T11:42	-16.9534	53.9601	75	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	DCM	0.8-5	0.8	5	MIX/DCM	piconano	052 MIX/DCM	Trades	Non polar	16.9534	yes	yes	no
TARA_N000000616	TARA_078_SRF_0.8->	2010-11-04T10:24	-30.1367	-43.2899	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	078	SRF	0.8->	0.8		SRF	piconano	078 SRF	Trades	Non polar	30.1367	yes	yes	no
TARA_N000000618	TARA_078_DCM_0.8->	2010-11-04T18:16:53	-30.1484	-43.2705	120	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	078	DCM	0.8->	0.8		MIX/DCM	piconano	078 MIX/DCM	Trades	Non polar	30.1484	yes	no	no
TARA_N000000620	TARA_078_SRF_0.8-5	2010-11-04T10:24	-30.1367	-43.2899	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	078	SRF	0.8-5	0.8	5	SRF	piconano	078 SRF	Trades	Non polar	30.1367	no	no	no
